cino,act
ASDR010006162018,21
ASDR010006162018,20
ASDR010006162018,4123
ASDR010005452018,1
ASDR010005452018,4106
ASDR010005452018,4086
ASDR010000942020,50
ASDR010000942020,4082
ASDR010004302019,126
ASDR010004302019,9
ASDR010004302019,4080
ASDR010000602018,4081
ASDR010007692018,5
ASDR010007692018,96
ASDR010007692018,4080
ASDR010014422019,126
ASDR010014422019,1100
ASDR010014422019,9
ASDR010014422019,4080
ASDR010009302019,126
ASDR010009302019,1
ASDR010009302019,4081
ASDR010011492019,126
ASDR010011492019,1
ASDR010011492019,4081
ASDR010011482019,1635
ASDR010011482019,4102
ASDR010007462017,4118
ASDR010014432019,126
ASDR010014432019,1
ASDR010014432019,4080
ASDR010000692020,4110
ASDR010000692020,4124
ASDR010000692020,4102
ASDR010013302019,34
ASDR010013302019,4081
ASDR010013302019,4125
ASDR010001312019,126
ASDR010001312019,21
ASDR010001312019,9
ASDR010001312019,4080
ASDR010001392015,4126
ASNL010005032017,3017
ASNL010005032017,79
ASNL010005032017,4127
ASNL010001502019,3017
ASNL010001502019,1
ASNL010001502019,4128
ASNL010003402019,63
ASNL010003402019,262
ASNL010003402019,39
ASNL010003402019,22
ASNL010003402019,154
ASNL010003402019,9
ASNL010003402019,4129
ASNL010002102019,63
ASNL010002102019,111
ASNL010002102019,1
ASNL010002102019,4128
ASNL010009782017,4132
ASNL010007422015,126
ASNL010007422015,6122
ASNL010007422015,4129
ASNL010000272020,126
ASNL010000272020,9
ASNL010000272020,245
ASNL010000272020,4129
ASNL010001762016,4128
ASNL010001762016,620
ASNL010006622019,1635
ASNL010006622019,4134
ASNL010003052018,63
ASNL010003052018,4128
ASNL010003272018,1
ASNL010003272018,4128
ASNL010003272018,4135
ASNL010003272018,4136
ASNL010003542015,20
ASNL010003542015,125
ASNL010003542015,4129
ASNL010007042019,3918
ASNL010007042019,1
ASNL010007042019,4129
ASNL010001272018,4128
ASNL010008312017,4132
ASNL010002962018,1
ASNL010002962018,51
ASNL010002962018,4137
ASNL010007062019,34
ASNL010007062019,9
ASNL010007062019,4129
ASNL010001492016,4128
ASNL010008802019,942
ASNL010008802019,256
ASNL010008802019,4129
ASNL010001462018,126
ASNL010001462018,2128
ASNL010001462018,79
ASNL010001462018,4137
ASNL010000432016,126
ASNL010000432016,1
ASNL010000432016,4128
ASNL010006812017,63
ASNL010006812017,1
ASNL010006812017,4129
ASNL010009722017,45
ASNL010009722017,4139
ASNL010000872019,32
ASNL010000872019,1
ASNL010000872019,9
ASNL010000872019,4128
ASNL010005502017,4127
ASNL010006952018,1635
ASNL010006952018,4131
ASNL010011862017,20
ASNL010011862017,4127
ASNL010011912017,1229
ASNL010011912017,4129
ASNL010008872014,4140
ASNL010008872014,639
ASNL010008872014,4129
ASNL010003622019,4129
ASNL010002142018,5
ASNL010002142018,2
ASNL010002142018,4137
ASNL010009032015,6123
ASNL010009032015,6124
ASNL010009032015,4129
ASNL010001862019,1
ASNL010001862019,531
ASNL010001862019,4135
ASNL010001302020,4144
ASNL010001492019,1
ASNL010001492019,4135
ASNL010003252018,63
ASNL010003252018,4135
ASNL010006552018,3017
ASNL010006552018,1
ASNL010006552018,1162
ASNL010006552018,4136
ASNL010000252019,63
ASNL010000252019,4128
ASNL010001332018,63
ASNL010001332018,22
ASNL010001332018,75
ASNL010001332018,2
ASNL010001332018,9
ASNL010001332018,4129
ASNL010004432019,34
ASNL010004432019,4129
ASNL010007592018,63
ASNL010007592018,666
ASNL010007592018,4129
ASNL010006422018,20
ASNL010006422018,2
ASNL010006422018,4131
ASNL010007292016,666
ASNL010007292016,4128
ASNL010001662017,126
ASNL010001662017,4129
ASNL010006352018,46
ASNL010006352018,4128
ASNL010002152018,63
ASNL010002152018,4128
ASNL010005522019,620
ASNL010005522019,1
ASNL010005522019,4145
ASNL010005522019,4146
ASNL010007342018,63
ASNL010007342018,666
ASNL010007342018,4128
ASNL010002912018,4128
ASNL010006482019,21
ASNL010006482019,45
ASNL010006482019,39
ASNL010006482019,2
ASNL010006482019,9
ASNL010006482019,4139
ASNL010010922016,126
ASNL010010922016,4128
ASNL010007212018,3017
ASNL010007212018,11
ASNL010007212018,4137
ASNL010005422019,4145
ASNL010005422019,1
ASNL010008852019,4
ASNL010008852019,5
ASNL010008852019,4129
ASNL010006802019,1
ASNL010006802019,4129
ASNL010010202015,4129
ASNL010000502020,34
ASNL010000502020,1
ASNL010000502020,4129
ASNL010001882016,1192
ASNL010001882016,4128
ASNL010008302017,63
ASNL010008302017,4129
ASNL010008462018,4135
ASNL010000652019,63
ASNL010000652019,4148
ASNL010000652019,4128
ASNL010006722015,3017
ASNL010006722015,79
ASNL010006722015,45
ASNL010006722015,4127
ASNL010007082016,3017
ASNL010007082016,2
ASNL010007082016,4128
ASNL010003522015,1
ASNL010003522015,4129
ASNL010004852017,63
ASNL010004852017,4129
ASNL010001262018,4
ASNL010001262018,51
ASNL010001262018,4128
ASNL010001262018,4131
ASNL010000672020,32
ASNL010000672020,3017
ASNL010000672020,1
ASNL010000672020,4129
ASNL010000862019,32
ASNL010000862019,1
ASNL010000862019,9
ASNL010000862019,4128
ASNL010001092017,3918
ASNL010001092017,4135
ASNL010009812017,4141
ASNL010009812017,2
ASNL010009812017,21
ASNL010009812017,531
ASNL010009812017,620
ASNL010009812017,4129
ASNL010005632019,3017
ASNL010005632019,5
ASNL010005632019,4129
ASNL010003512015,351
ASNL010003512015,1636
ASNL010003512015,4129
ASNL010008012018,20
ASNL010008012018,4127
ASNL010010622017,1
ASNL010010622017,296
ASNL010010622017,4128
ASNL010005792019,666
ASNL010005792019,2194
ASNL010005792019,4129
ASNL010010322017,5
ASNL010010322017,4128
ASNL010000172020,63
ASNL010000172020,4129
ASNL010003762019,4149
ASNL010003762019,4145
ASNL010005782018,4128
ASNL010008082018,3017
ASNL010008082018,11
ASNL010008082018,2
ASNL010008082018,63
ASNL010008082018,51
ASNL010008082018,4139
ASNL010001012019,1
ASNL010001012019,4
ASNL010001012019,153
ASNL010001012019,9
ASNL010001012019,4128
ASNL010006252018,21
ASNL010006252018,4136
ASNL010004362015,1103
ASNL010004362015,4129
ASNL010011562016,3017
ASNL010011562016,45
ASNL010011562016,9
ASNL010011562016,4152
ASNL010001272017,126
ASNL010001272017,3910
ASNL010001272017,1
ASNL010001272017,4128
ASNL010006842017,4152
ASNL010000712020,3910
ASNL010000712020,4154
ASNL010000712020,4129
ASNL010000712020,82
ASNL010000712020,83
ASNL010000712020,84
ASNL010009472014,4128
ASNL010001672017,4127
ASNL010001062018,5
ASNL010001062018,4129
ASNL010005842017,3910
ASNL010005842017,126
ASNL010005842017,4129
ASNL010011502016,4129
ASNL010001372016,126
ASNL010001372016,4128
ASNL010006412018,32
ASNL010006412018,5
ASNL010006412018,9
ASNL010006412018,4128
ASNL010001432016,4128
ASNL010008132019,4127
ASNL010006182018,3017
ASNL010006182018,2
ASNL010006182018,9
ASNL010006182018,4136
ASNL010006182018,4131
ASNL010005802019,63
ASNL010005802019,4129
ASNL010006792019,4
ASNL010006792019,4129
ASNL010009712017,126
ASNL010009712017,4129
ASNL010003392014,126
ASNL010003392014,51
ASNL010003392014,46
ASNL010003392014,1635
ASNL010003392014,296
ASNL010003392014,4127
ASNL010007962019,5
ASNL010007962019,96
ASNL010007962019,4129
ASNL010004062016,4137
ASNL010004062016,22
ASNL010004062016,10
ASNL010002052019,3017
ASNL010002052019,1
ASNL010002052019,4128
ASNL010004862017,666
ASNL010004862017,4129
ASNL010008702018,20
ASNL010008702018,10
ASNL010008702018,21
ASNL010008702018,4131
ASNL010000662019,153
ASNL010000662019,4
ASNL010000662019,51
ASNL010000662019,2
ASNL010000662019,4131
ASNL010005042017,4129
ASNL010005192018,3017
ASNL010005192018,4050
ASNL010005192018,4128
ASNL010009852017,126
ASNL010009852017,4129
ASNL010006822017,4127
ASNL010005622019,3017
ASNL010005622019,5
ASNL010005622019,4129
ASNL010007602018,1
ASNL010007602018,4145
ASNL010008932019,4155
ASNL010008932019,4129
ASNL010001102017,4128
ASNL010008452019,3017
ASNL010008452019,4127
ASNL010006962018,153
ASNL010006962018,3017
ASNL010006962018,79
ASNL010006962018,51
ASNL010006962018,106
ASNL010006962018,2
ASNL010006962018,39
ASNL010006962018,4131
ASNL010006342018,4135
ASNL010002952018,39
ASNL010002952018,4137
ASNL010002952018,4131
ASNL010003242018,63
ASNL010003242018,4128
ASNL010005542019,63
ASNL010005542019,1
ASNL010005542019,2
ASNL010005542019,4129
ASNL010003632019,96
ASNL010003632019,4129
ASNL010005532019,39
ASNL010005532019,22
ASNL010005532019,20
ASNL010005532019,45
ASNL010005532019,4139
ASNL010005572013,4128
ASNL010001872019,20
ASNL010001872019,4137
ASNL010009982015,35
ASNL010009982015,126
ASNL010009982015,4129
ASNL010000262020,34
ASNL010000262020,21
ASNL010000262020,4129
ASNL010002672019,20
ASNL010002672019,2892
ASNL010002672019,4128
ASNL010006842019,63
ASNL010006842019,4129
ASNL010000712019,4
ASNL010000712019,4128
ASNL010005642017,4129
ASNL010008962019,4127
ASNL010007722018,666
ASNL010007722018,4135
ASNL010012002017,63
ASNL010012002017,4129
ASNL010000702019,3017
ASNL010000702019,1
ASNL010000702019,2
ASNL010000702019,4128
ASNL010004422016,3017
ASNL010004422016,11
ASNL010004422016,4128
ASNL010008292017,126
ASNL010008292017,4157
ASNL010008292017,22
ASNL010008292017,4129
ASNL010005492017,126
ASNL010005492017,620
ASNL010005492017,4158
ASNL010005492017,4129
ASNL010007052019,63
ASNL010007052019,111
ASNL010007052019,1
ASNL010007052019,4145
ASNL010006582018,4136
ASNL010000492020,256
ASNL010000492020,96
ASNL010000492020,4129
ASNL010004882017,63
ASNL010004882017,4129
ASNL010008262018,11
ASNL010008262018,4131
ASNL010006522019,1635
ASNL010006522019,4145
ASNL010008282018,22
ASNL010008282018,666
ASNL010008282018,45
ASNL010008282018,4128
ASNL010008432019,4
ASNL010008432019,5
ASNL010008432019,4129
ASNL010006532019,96
ASNL010006532019,4129
ASNL010005282018,4136
ASNL010007792018,1148
ASNL010007792018,4129
ASNL010006412017,63
ASNL010006412017,4129
ASNL010006492019,79
ASNL010006492019,4134
ASNL010000662020,256
ASNL010000662020,96
ASNL010000662020,4129
ASNL010009112019,63
ASNL010009112019,1
ASNL010009112019,4129
ASNL010003362018,3017
ASNL010003362018,20
ASNL010003362018,2
ASNL010003362018,4137
ASNL010005852017,4129
ASNL010003382018,20
ASNL010003382018,4137
ASNL010006982019,4129
ASNL010004722019,3017
ASNL010004722019,1
ASNL010004722019,256
ASNL010004722019,52
ASNL010004722019,4129
ASNL010006432018,3918
ASNL010006432018,1
ASNL010006432018,4141
ASNL010006432018,4128
ASNL010006032018,63
ASNL010006032018,4128
ASNL010001492017,82
ASNL010001492017,4128
ASNL010001492017,126
ASNL010001082017,46
ASNL010001082017,4131
ASNL010002872018,3017
ASNL010002872018,20
ASNL010002872018,4137
ASNL010006832017,63
ASNL010006832017,666
ASNL010006832017,4129
ASNL010004872017,4129
ASNL010001352017,153
ASNL010001352017,20
ASNL010001352017,45
ASNL010001352017,1
ASNL010001352017,51
ASNL010001352017,4137
ASNL010002682019,11
ASNL010002682019,21
ASNL010002682019,154
ASNL010002682019,4137
ASNL010009162019,4
ASNL010009162019,4127
ASNL010007092016,126
ASNL010007092016,1
ASNL010007092016,9
ASNL010007092016,4128
ASNL010001482017,126
ASNL010001482017,9
ASNL010001482017,4128
ASNL010010612017,1
ASNL010010612017,4128
ASNL010009002019,4
ASNL010009002019,4129
ASNL010005742019,63
ASNL010005742019,1
ASNL010005742019,4129
ASNL010005732019,3017
ASNL010005732019,4163
ASNL010005732019,2
ASNL010005732019,4129
ASNL010004472019,1
ASNL010004472019,4129
ASNL010008842019,3017
ASNL010008842019,1
ASNL010008842019,4129
ASNL010003532015,1
ASNL010003532015,4129
ASNL010004352015,6125
ASNL010004352015,6126
ASNL010004352015,6127
ASNL010004352015,177
ASNL010004352015,4145
ASNL010005292017,4129
ASNL010011102016,39
ASNL010011102016,20
ASNL010011102016,21
ASNL010011102016,45
ASNL010011102016,9
ASNL010011102016,4127
ASNL010004452018,4131
ASNL010005512019,63
ASNL010005512019,1
ASNL010005512019,4129
ASNL010004842017,3017
ASNL010004842017,666
ASNL010004842017,4129
ASNL010005252018,126
ASNL010005252018,4128
ASKM010026242016,3918
ASKM010026242016,4115
ASKM010009432019,126
ASKM010009432019,3908
ASKM010038492019,3908
ASKM010024102018,4093
ASKM010042322019,22
ASKM010042322019,2
ASKM010042322019,4093
ASKM010005172020,1635
ASKM010005172020,4093
ASKM010008702019,4115
ASKM010003362018,8
ASKM010003362018,51
ASKM010003362018,45
ASKM010003362018,3850
ASKM010003362018,4169
ASKM010023692019,68
ASKM010023692019,45
ASKM010023692019,3850
ASKM010000232018,1
ASKM010000232018,3918
ASKM010000232018,4115
ASKM010036112015,3908
ASKM010034412019,1
ASKM010034412019,4115
ASKM010009222019,1192
ASKM010009222019,4115
ASKM010038752019,12
ASKM010038752019,11
ASKM010038752019,4093
ASKM010027632018,3850
ASKM010000282018,3908
ASKM010008952019,3850
ASKM010039352016,46
ASKM010039352016,262
ASKM010039352016,4115
ASKM010033902019,4115
ASKM010031122016,3908
ASKM010019172018,3850
ASKM010024112019,45
ASKM010024112019,73
ASKM010024112019,2
ASKM010024112019,3924
ASKM010003252019,126
ASKM010003252019,1496
ASKM010003252019,246
ASKM010003252019,9
ASKM010003252019,4115
ASKM010019292018,3908
ASKM010027192018,8
ASKM010027192018,4115
ASKM010019072018,3850
ASKM010014372018,1635
ASKM010014372018,4093
ASKM010023062018,4093
ASKM010020002018,4115
ASKM010044122017,126
ASKM010044122017,4115
ASKM010000402019,3924
ASKM010033422018,50
ASKM010033422018,4093
ASKM010038342019,4
ASKM010038342019,1
ASKM010038342019,3908
ASKM010018222017,20
ASKM010018222017,3908
ASKM010018222017,4093
ASKM010018222017,4172
ASKM010000972017,3850
ASKM010003822019,4093
ASKM010016992016,1229
ASKM010016992016,3908
ASKM010016982016,4093
ASKM010000252020,3908
ASKM010000292018,666
ASKM010000292018,4115
ASKM010018262017,1582
ASKM010018262017,3908
ASKM010018262017,4093
ASKM010018262017,4174
ASKM010018262017,4175
ASKM010019992018,3908
ASKM010000462017,4050
ASKM010000462017,4115
ASKM010042312019,3017
ASKM010042312019,20
ASKM010042312019,1635
ASKM010042312019,4093
ASKM010044102017,3908
ASKM010000302018,1635
ASKM010000302018,4093
ASKM010024682018,4115
ASKM010001962017,20
ASKM010001962017,4093
ASKM010045332017,52
ASKM010045332017,3850
ASKM010035452019,1192
ASKM010035452019,4115
ASKM010042782018,3908
ASKM010000372020,4093
ASKM010000372020,3850
ASKM010000372020,50
ASKM010000372020,1635
ASKM010025482018,3908
ASKM010000262020,3924
ASKM010012002018,4
ASKM010012002018,3908
ASKM010041302018,98
ASKM010041302018,3908
ASKM010042802018,3850
ASKM010018882018,3908
ASKM010000322018,3908
ASKM010019102019,3924
ASKM010033692018,1635
ASKM010033692018,79
ASKM010033692018,3850
ASKM010044082017,666
ASKM010044082017,4115
ASKM010024582017,4093
ASKM010000542017,4093
ASKM010018252017,3908
ASKM010018252017,4181
ASKM010042642018,4093
ASKM010024792018,3908
ASKM010018202017,20
ASKM010018202017,4093
ASKM010015002018,32
ASKM010015002018,3908
ASKM010023702019,3924
ASKM010014602019,4093
ASKM010007202019,3850
ASKM010000532017,1229
ASKM010000532017,3908
ASKM010018232017,296
ASKM010018232017,4093
ASKM010003242019,3017
ASKM010003242019,1
ASKM010003242019,51
ASKM010003242019,20
ASKM010003242019,4093
ASKM010003242019,3850
ASKM010018212017,2
ASKM010018212017,3908
ASKM010028032018,1
ASKM010028032018,103
ASKM010028032018,2
ASKM010028032018,3908
ASKM010007032019,3908
ASKM010019182018,1192
ASKM010019182018,4115
ASKM010006142020,63
ASKM010006142020,3908
ASKM010035952019,1
ASKM010035952019,20
ASKM010035952019,2
ASKM010035952019,3908
ASKM010035952019,4093
ASKM010003372020,20
ASKM010003372020,45
ASKM010003372020,4093
ASKM010018272017,21
ASKM010018272017,2
ASKM010018272017,3850
ASKM010004942020,4093
ASKM010004942020,1148
ASKM010038812019,22
ASKM010038812019,4115
ASKM010028522018,126
ASKM010028522018,4115
ASKM010035882019,4182
ASKM010035882019,3850
ASKM010008192019,20
ASKM010008192019,4093
ASKM010003442019,4093
ASKM010041342019,3908
ASKM010041342019,4115
ASKM010000382020,3908
ASKM010000382020,96
ASKM010019282018,20
ASKM010019282018,4093
ASKM010005662018,4093
ASKM010041852019,256
ASKM010041852019,2
ASKM010041852019,3908
ASKM010008712019,39
ASKM010008712019,45
ASKM010008712019,80
ASKM010008712019,4115
ASKM010014992018,3908
ASKM010014992018,4093
ASKM010007322016,4050
ASKM010007322016,4115
ASKM010017242015,4093
ASKM010003512019,3017
ASKM010003512019,1
ASKM010003512019,4093
ASKM010011072016,22
ASKM010011072016,4093
ASKM010042212019,4093
ASKM010019082018,1
ASKM010019082018,4115
ASKM010005692018,4093
ASKM010003632020,3924
ASKM010036032019,3924
ASKM010025262018,3908
ASKM010041592019,153
ASKM010041592019,80
ASKM010041592019,3924
ASKM010039572015,3908
ASKM010036662019,4093
ASKM010040122019,4115
ASKM010008182019,3850
ASKM010042452018,1582
ASKM010042452018,4093
ASKM010003522019,3850
ASKM010000172018,79
ASKM010000172018,4093
ASKM010000522017,20
ASKM010000522017,4093
ASKM010041592017,1152
ASKM010041592017,51
ASKM010041592017,3908
ASKM010009442019,246
ASKM010009442019,4115
ASKM010000482017,20
ASKM010000482017,4093
ASKM010004152019,3850
ASKM010006872020,35
ASKM010006872020,113
ASKM010006872020,4115
ASKM010038372019,46
ASKM010038372019,20
ASKM010038372019,9
ASKM010038372019,4191
ASKM010020452018,21
ASKM010020452018,4192
ASKM010020452018,4193
ASKM010001242019,4115
ASKM010038502019,4115
ASKM010042372018,1
ASKM010042372018,51
ASKM010042372018,3908
ASKM010008192017,4115
ASKM010033822019,4093
ASKM010003092016,1
ASKM010003092016,4115
ASKM010014082019,3017
ASKM010014082019,20
ASKM010014082019,3850
ASKM010008622019,20
ASKM010008622019,4115
ASKM010023722017,4115
ASKM010034632018,3908
ASKM010000192016,3850
ASKM010041452019,3924
ASKM010017782019,3910
ASKM010017782019,247
ASKM010017782019,666
ASKM010017782019,4115
ASKM010017782019,4177
ASKM010039322014,1
ASKM010039322014,51
ASKM010039322014,2
ASKM010039322014,3850
ASKM010036382019,4050
ASKM010036382019,3908
ASKM010036382019,4115
ASKM010042102019,3017
ASKM010042102019,4093
ASKM010040132019,3017
ASKM010040132019,45
ASKM010040132019,20
ASKM010040132019,80
ASKM010040132019,3850
ASKM010034442019,4115
ASKM010001252016,4180
ASKM010001252016,3924
ASKM010000472017,1635
ASKM010000472017,4191
ASKM010022232015,20
ASKM010022232015,4093
ASKM010028542018,4093
ASKM010004072015,1148
ASKM010004072015,4115
ASKM010026312013,20
ASKM010026312013,3924
ASKM010025432018,4093
ASKM010001422019,3850
ASKM010041742019,4093
ASKM010002482019,3017
ASKM010002482019,1
ASKM010002482019,4093
ASKM010014722018,4093
ASKM010033852018,20
ASKM010033852018,1635
ASKM010033852018,3908
ASKM010036672019,3910
ASKM010036672019,22
ASKM010036672019,1100
ASKM010036672019,3908
ASKM010043822016,3908
ASKM010025022018,11
ASKM010025022018,4093
ASKM010028042018,3017
ASKM010028042018,4093
ASKM010015582015,3017
ASKM010015582015,20
ASKM010015582015,3850
ASKM010003832019,3908
ASKM010027832018,22
ASKM010027832018,1152
ASKM010027832018,4115
ASKM010000332018,51
ASKM010000332018,4115
ASKM010020352019,8
ASKM010020352019,4115
ASKM010033142019,4093
ASKM010024692018,4093
ASKM010000512017,307
ASKM010000512017,4115
ASKM010036922019,4093
ASKM010025252018,22
ASKM010025252018,4093
ASKM010000562017,4093
ASKM010014392018,22
ASKM010014392018,46
ASKM010014392018,9
ASKM010014392018,4093
ASKM010026792018,63
ASKM010026792018,4179
ASKM010018732018,4093
ASKM010036582019,4093
ASKM010014542018,1
ASKM010014542018,3908
ASKM010014562018,4179
ASKM010021492019,4093
ASKM010027842018,126
ASKM010027842018,1
ASKM010027842018,45
ASKM010027842018,9
ASKM010027842018,4115
ASKM010036372019,1
ASKM010036372019,4093
ASKM010035512018,3908
ASKM010041072018,20
ASKM010041072018,4093
ASKM010042792018,22
ASKM010042792018,2
ASKM010042792018,4093
ASKM010014952017,22
ASKM010014952017,3908
ASKM010002212020,1
ASKM010002212020,4198
ASKM010002212020,3908
ASKM010002212020,4181
ASKM010030572019,3850
ASKM010029552018,266
ASKM010029552018,4115
ASKM010044092017,4115
ASKM010027612018,75
ASKM010027612018,3850
ASKM010018542018,4093
ASKM010024722018,3908
ASKM010039342014,3908
ASKM010000552017,4115
ASKM010017032016,1
ASKM010017032016,3908
ASKM010018552018,126
ASKM010018552018,3908
ASKM010020342019,3924
ASKM010020342019,3850
ASKM010019982018,4203
ASKM010019982018,8
ASKM010019982018,4093
ASKM010020222019,3017
ASKM010020222019,20
ASKM010020222019,2
ASKM010020222019,4093
ASKM010020222019,3850
ASKM010007492016,4093
